k_bar,risk_factors,beta,z
,,,0.057334930332521725
,,,0.0525471359381388
,,,0.0797681365958069
,,,0.0926643921085342
,,,0.01308242180238471
,,,-0.0210939802438011
,,,0.0492869953291748
,,,-0.3016161800666262
,,,0.04219277919032714
,,,0.0656258586100584
,,,0.1653196557991878
,,,-0.5549523203325084
,,,0.0973304932006509
,,,0.3329131784507478
,,,0.3494779939986934
,,,-1.9228441125300435
,,,-0.01581758283933702
,,,-0.1393037600344402
,,,-0.0262583190608499
,,,0.3468160028363398
,,,-0.06515479885623325
,,,0.061540800444058
,,,-0.1919953874225501
,,,-0.5386496684573568
,,,0.08941879305490165
,,,0.1413590315843149
,,,0.0277239525944619
,,,0.3310908396358756
,,,0.021045818163535332
,,,0.0874227084629033
,,,0.0645867239391142
,,,-0.6368815795355689
,,,-0.008152393745348504
,,,0.0142120069396991
,,,-0.091158830769644
,,,0.0301671114183139
,,,0.009585082895047259
,,,-0.0306157770082937
,,,0.1418980614853613
,,,0.3010752637030157
,,,0.0009893835977068926
,,,-0.1504364815023187
,,,-0.1485112600683141
,,,0.9854771854510794
,,,-0.00836767882916221
,,,-0.046105776798205
,,,-0.040628828049575
,,,0.2421454370369813
,,,0.002256073201752971
,,,-0.1115450842451945
,,,-0.0883529126219652
,,,0.9173385961122832
,,,0.014148679345985215
,,,-0.0368788161319234
,,,-0.0049048322441492
,,,0.1492828627131552
,,,0.06092091776223444
,,,0.0013275252334803
,,,-0.000238263301011
,,,-0.0326598025126933
,,,0.04462761834984294
,,,0.1371663302091011
,,,0.0405267996093952
,,,-0.3259009525242893
,,,0.002586803890442779
,,,-0.0177039897538024
,,,0.0835095516459454
,,,-0.3437233858678746
,,,0.04914096895670636
,,,0.1573098262293395
,,,0.03986284638373
,,,-1.0831226092904755
,,,0.01126487755016181
,,,0.0688297665461303
,,,0.103885615458996
,,,-0.6073322256566247
,,,0.01079299939926377
,,,-0.0374235918748007
,,,-0.1364855920925836
,,,0.7092533594080269
,,,0.04759086075710554
,,,0.0096619951054277
,,,0.0873050848231487
,,,-0.1393835788487928
,,,0.01854130246289626
,,,-0.2354053071424521
,,,-0.2404260634379599
,,,1.6093321197567274
,,,0.0490544975041351
,,,0.1760494055567036
,,,0.0777995508894955
,,,-0.2029453226142573
,,,0.05117520905059536
,,,0.1607661282729346
,,,0.1841370714976078
,,,-0.7699196496867916
,,,0.031789082425056854
,,,0.0750748573167834
,,,0.0528370624456151
,,,-0.3975928108244987
,,,-0.004855060135877861
,,,0.0959224650030317
,,,0.0849618488116812
,,,-0.1628153882442945
,,,0.020771147806853393
,,,0.0001398948053981
,,,-0.0322236450558218
,,,-0.2294770660927634
,,,0.0028037567654669564
,,,-0.0505079819843424
,,,0.0235792426673107
,,,-0.4952195191129793
,,,0.020091559570564986
,,,0.1480286945778113
,,,0.0445992623635291
,,,0.0897456672912657
,,,0.04956607039940301
,,,0.0988211615910035
,,,-0.095504551663511
,,,0.4042054499821302
,,,-0.025126303369522818
,,,0.1250220473677596
,,,0.0696998481158523
,,,-1.238211404200407
,,,-0.0334537699527552
,,,0.0487045370334042
,,,-0.0003334018249893
,,,-0.4820877070290362
,,,0.048909741302239046
,,,0.1899709756182555
,,,0.1655854038296271
,,,-1.6475565353616233
,,,0.035353225349016415
,,,0.0528464260786414
,,,-0.0959140291772333
,,,0.2924106111287656
,,,0.011295156896068345
,,,-0.0536294748952216
,,,0.0788623163737065
,,,0.1342213695711797
,,,-0.005046518533248447
,,,-0.0276842984113495
,,,-0.2291719532933294
,,,0.655698552153183
,,,0.02957112712198401
,,,0.1513886691958121
,,,0.2070663342620144
,,,-1.1004753734362525
,,,0.025271199713635735
,,,0.0641816660336045
,,,0.0603630700171091
,,,-0.1953344823738343
,,,0.040084422660018375
,,,0.0887768571362097
,,,0.1618929697868425
,,,-0.0219405862060719
,,,-0.010765145371073733
,,,0.2031105051305402
,,,0.1281015410932999
,,,-1.1158972295677962
,,,-0.025623980920035844
,,,0.0154202410046333
,,,-0.0126776835973242
,,,-0.1797300014658958
,,,-0.11518972370108346
,,,-0.5144285287067798
,,,0.0308823028052673
,,,-0.475255390107018
,,,0.03811026534086999
,,,0.0111317578252105
,,,0.1031844273710369
,,,0.0009788323209293
,,,0.09523552460944573
,,,-0.0098469903202904
,,,0.0255823201231961
,,,0.195463608233085
,,,0.06203931382447908
,,,0.1414806673110411
,,,-0.093164141223516
,,,0.1742449758287461
,,,-0.01112280175086561
,,,0.085667835947844
,,,-0.0003140771674425
,,,0.1530524324094482
,,,0.03396450273707638
,,,-0.0928144403402844
,,,0.1385907834344397
,,,0.0013396744043168
,,,0.025148293018681017
,,,0.2506406238177396
,,,0.2317980619099905
,,,-1.266099504258771
,,,-0.01914933502408974
,,,-0.0610810394502721
,,,0.0538628030127792
,,,0.2113831297645811
,,,-0.007321880998228144
,,,-0.0971968658944621
,,,-0.0884261140572604
,,,0.2215297784958523
,,,-0.0012899653177176982
,,,-0.1558236449320275
,,,-0.028672115621072
,,,0.2955299784447901
,,,0.018602383383218162
,,,0.0530875978363796
,,,0.0269474383680081
,,,-0.0612052012792194
,,,-0.007886880710665957
,,,0.1537338767617497
,,,-0.0203043526499465
,,,-0.1234103766085094
,,,0.008464087638470478
,,,0.0347517497856595
,,,0.2338006635810043
,,,-0.6312211206932568
,,,-0.015564388517879718
,,,-0.0488795552990142
,,,-0.0002680695965109
,,,-0.0298531360269288
,,,-0.04989067169670648
,,,-0.0072114002381291
,,,-0.0906018566569614
,,,-0.0148520263689197
,,,0.013603993390427753
,,,0.2325155378893515
,,,0.2498009807589654
,,,-1.520272759241707
,,,0.016801396721324774
,,,-0.0387575750764766
,,,0.0852927582721805
,,,-0.059414552050131
,,,-0.008152393745348504
,,,0.0142120069396991
,,,-0.091158830769644
,,,0.0301671114183139
,,,0.013835160101119874
,,,-0.1625290476897932
,,,-0.0828290242331135
,,,0.895542622758483
,,,0.01732699846824473
,,,0.2713450837684728
,,,0.1602226666202442
,,,-1.2639703362606205
,,,0.03460843046024323
,,,0.2739510633514393
,,,0.23896874833977
,,,-1.923692344198738
,,,-0.011620494051722644
,,,0.1356532558366712
,,,0.0114652039896281
,,,-0.2907271540191537
,,,0.04395087950669549
,,,-0.103579964699526
,,,-0.2353838278577639
,,,1.704931958568108
,,,0.031322663519532494
,,,0.110898835846642
,,,0.0747397836694947
,,,-0.4425344878305499
,,,0.008066329221950884
,,,-0.0384861641295037
,,,-0.0538598038611335
,,,0.6168145770040546
,,,0.06768240007943821
,,,0.3814733307271338
,,,-0.0500805275112474
,,,0.1464194876736856
,,,0.012244208344076258
,,,0.0051058400803243
,,,-0.0739337397391153
,,,0.3920197106478675
,,,0.06424381758811688
,,,-0.1086269599083239
,,,0.0388660135542928
,,,0.132477948503915
,,,0.0028037567654669564
,,,-0.0505079819843424
,,,0.0235792426673107
,,,-0.4952195191129793
,,,0.004555376013430463
,,,-0.0078829239001489
,,,0.1176576409380694
,,,-0.868165799239196
,,,0.025148293018681017
,,,0.2506406238177396
,,,0.2317980619099905
,,,-1.266099504258771
,,,0.03260714462557277
,,,0.0177972190181858
,,,-0.0097595339268035
,,,0.0488048035817487
,,,0.056661631838502605
,,,0.0638525281465502
,,,-0.0798924385851663
,,,0.1408463193434652
,,,-0.02687914814953267
,,,0.3531341421696583
,,,0.0711335542543711
,,,-1.1459706995272374
,,,0.03515706365600244
,,,0.1153178744489995
,,,0.1051870708193329
,,,-0.5374559160499767
,,,0.04486083519145247
,,,0.1183968421560932
,,,0.2055935926625958
,,,-0.9395299048300626
,,,0.0054697726824726855
,,,-0.0177444178431323
,,,-0.0702731427273043
,,,0.272933275065691
,,,-0.0008756299291208681
,,,-0.0645969778135242
,,,0.0624389338090971
,,,-0.2038788226030458
,,,0.053286437958081315
,,,0.1643106587618163
,,,0.1783755683644485
,,,-0.3414872298886978
,,,0.012604628893032153
,,,0.0604400811141689
,,,0.0875426607468456
,,,-0.4464453236308474
,,,0.012604628893032153
,,,0.0604400811141689
,,,0.0875426607468456
,,,-0.4464453236308474
,,,-1.5089629494592985e-05
,,,-0.0077850672845736
,,,-0.0743834638166077
,,,0.5455213165161715
,,,0.04514669335419451
,,,-0.087820433775296
,,,0.0140865287061791
,,,0.2446061095770429
,,,0.018374868402881092
,,,-0.0945334777613411
,,,-0.0896928709109106
,,,0.4126909151366215
,,,-0.007535644862267101
,,,0.2476074863327784
,,,0.170830945867652
,,,-0.8160497907673073
,,,-0.0029350382676780664
,,,-0.1223604551163403
,,,-0.0783277117791373
,,,-0.0476081711292802
,,,0.014647583381908613
,,,-0.0325163882055444
,,,0.0373280470666828
,,,0.3442129967417274
,,,0.022313641960788375
,,,0.0860281779522189
,,,0.0894735725611697
,,,-1.1157178544106234
,,,0.03874740545732436
,,,0.0609382419462622
,,,-0.0447754753270036
,,,0.0181917567575112
,,,0.019134506795210393
,,,-0.081924378171085
,,,-0.0707854478742452
,,,0.5179531752816658
,,,-0.013750309826716491
,,,-0.0686866184956114
,,,-0.1330165794297948
,,,0.4976982873992491
,,,-0.005707788238668689
,,,-0.2097123646986037
,,,-0.1861816147691879
,,,1.6477703012556228
,,,0.006022272031203353
,,,-0.0428639135091335
,,,-0.0084183593521025
,,,0.0494115346912127
,,,0.012604628893032153
,,,0.0604400811141689
,,,0.0875426607468456
,,,-0.4464453236308474
,,,-0.0248585560393218
,,,0.1445383134523363
,,,-0.0109407024367957
,,,-0.2413933853145501
,,,0.021425318801230615
,,,-0.0263023384002957
,,,0.0113040053326784
,,,0.3846919460185388
,,,0.041739257225944154
,,,-0.0113283250684114
,,,0.1377270169982345
,,,-0.4721141718891523
,,,0.008615647922067286
,,,0.0500706742467076
,,,0.0045846292778606
,,,0.3715901205739864
,,,-0.010287569601450495
,,,-0.0168926069359874
,,,-0.0895705126062986
,,,-0.2700505422405461
,,,-0.013492768597942692
,,,0.0250987854516699
,,,-0.0534946603981517
,,,0.0724350702177518
,,,0.06695095109111532
,,,0.1960087372120058
,,,0.1541320093649272
,,,-1.2754381516702389
,,,0.020500595268774707
,,,0.0417390387643286
,,,0.0940949477644732
,,,-0.5963390555454561
,,,0.0741850523003764
,,,0.0345616384873153
,,,0.1163960663595799
,,,-0.1545499902130335
,,,0.008486717830426383
,,,-0.0327658312970136
,,,-0.094345517191579
,,,0.0554405514132189
,,,0.03219553133873669
,,,-0.1147705046447595
,,,-0.1184800300893102
,,,1.1371768923462324
,,,0.03212078160998148
,,,-0.0081157744084757
,,,0.0421176169359531
,,,0.1127312160595121
,,,-0.0009469961151771598
,,,-0.0252858054093186
,,,-0.079788581457733
,,,0.4907522800894168
,,,-0.02265500388167529
,,,-0.117932190722425
,,,-0.0348917810315261
,,,0.4819098975007407
,,,-0.02784835280343413
,,,-0.135993021433659
,,,-0.1863028984802013
,,,1.1185163275515173
,,,0.013835160101119874
,,,-0.1625290476897932
,,,-0.0828290242331135
,,,0.895542622758483
,,,0.03150816080943649
,,,0.0055751233541874
,,,-0.0047200376848592
,,,-0.1283909295879754
,,,0.036019026930303684
,,,0.0538526549069842
,,,0.208799573701695
,,,-0.0505449193988304
,,,-0.00605233340787722
,,,-0.0575690613668584
,,,-0.0215357674932027
,,,0.4076356393124983
,,,-0.045641083392962564
,,,0.1985717957684118
,,,0.1002987535212527
,,,-0.7422312958482533
,,,0.031322663519532494
,,,0.110898835846642
,,,0.0747397836694947
,,,-0.4425344878305499
,,,0.0461256226559881
,,,0.041506962023994
,,,0.2377169755596431
,,,-0.7283782417716914
,,,-0.02107661117296731
,,,-0.0111792535595353
,,,-0.0224500893621408
,,,-0.0469829974285949
,,,0.07934917152031123
,,,0.2878847408820821
,,,0.185629623968672
,,,-1.0589067030596713
,,,0.005752024633236768
,,,0.0055266957522457
,,,0.0722109698917132
,,,-0.437355959508191
,,,0.029654928991348653
,,,0.0747666155267887
,,,0.1071839660245224
,,,-0.634060371919913
,,,0.0054697726824726855
,,,-0.0177444178431323
,,,-0.0702731427273043
,,,0.272933275065691
,,,0.009735951331176848
,,,0.2527057119579696
,,,0.0351265027848759
,,,-0.2151915475592593
,,,0.022313641960788375
,,,0.0860281779522189
,,,0.0894735725611697
,,,-1.1157178544106234
,,,0.00821533542005935
,,,0.1987016750325294
,,,0.0381201255448546
,,,-0.3223655578260586
,,,-0.06017402415897988
,,,-0.1892389074868739
,,,-0.2277431719230147
,,,0.5875857266832957
,,,0.006828115729677786
,,,0.0849375087845147
,,,-0.0049065151685316
,,,-0.1966533925906041
,,,-0.019083715167593968
,,,0.1233258119025406
,,,-0.0039858566475912
,,,-0.6407778881747891
,,,0.026902737643692214
,,,-0.1520901957696802
,,,-0.0095809694589202
,,,0.1748274205283064
,,,0.05583000047891945
,,,0.1158543539716148
,,,0.1661877615437044
,,,-0.2940663279829884
,,,0.029654928991348653
,,,0.0747666155267887
,,,0.1071839660245224
,,,-0.634060371919913
,,,0.017468119044019806
,,,-0.1701898974486326
,,,-0.062498675755984
,,,0.6578994710184228
,,,0.01841063013162944
,,,-0.1788020296831187
,,,-0.1372755262184846
,,,0.5702890328377372
,,,0.016963937191458917
,,,-0.0255373656239921
,,,0.0895676957729796
,,,0.0797022574430884
,,,0.05004671163446555
,,,0.1422125159312912
,,,0.0983043003958445
,,,-0.3387839667981815
,,,0.04759086075710554
,,,0.0096619951054277
,,,0.0873050848231487
,,,-0.1393835788487928
,,,0.029035755824027024
,,,-0.0980753949365074
,,,-0.0202852164193154
,,,0.5187945151476745
,,,0.03220110879272439
,,,0.27804455948872
,,,0.1164099821764144
,,,-1.0434336694045605
,,,0.0822702118539284
,,,0.2885650063149594
,,,0.0800689914855783
,,,0.139602342271451
,,,-0.0011887690362734227
,,,-0.098732586983092
,,,-0.0780737031861434
,,,0.4818255391464295
,,,0.0461256226559881
,,,0.041506962023994
,,,0.2377169755596431
,,,-0.7283782417716914
,,,-0.0012088519199840182
,,,-0.1174096327839631
,,,-0.1039663161011283
,,,1.2352323522312776
,,,0.03404432644923546
,,,-0.0447016837686723
,,,0.2635733206940398
,,,0.2022341603798423
,,,-0.02426869959112063
,,,0.0297884971009858
,,,-0.0335329063365956
,,,-0.1581303254046066
,,,0.009817152919384653
,,,0.0849908042920468
,,,0.0375256621891455
,,,-0.3282212331078298
,,,-1.5089629494592985e-05
,,,-0.0077850672845736
,,,-0.0743834638166077
,,,0.5455213165161715
,,,0.013882588160009533
,,,0.0767592874613409
,,,-0.0385133524048836
,,,0.0980485991676863
,,,0.009400880774422452
,,,0.1168686982502697
,,,-0.008300486636022
,,,0.1831712387778665
,,,0.05583000047891945
,,,0.1158543539716148
,,,0.1661877615437044
,,,-0.2940663279829884
,,,0.07189032110881007
,,,0.1166913900653212
,,,0.3976094249075104
,,,-0.296612139219681
,,,-0.02865716788385947
,,,0.0219619847593091
,,,0.1189572880781126
,,,-0.983670111354748
,,,-0.006524236448529163
,,,0.2953252053253117
,,,0.0137350864968734
,,,-0.5519755940523766
,,,-0.030423828631386783
,,,0.0894687077338403
,,,-0.0365738436698188
,,,-0.394242524281051
,,,0.0037843311862329233
,,,-0.0145476166563166
,,,-0.0386589883935637
,,,-0.0091832492330761
,,,0.02422696381343708
,,,0.1122489988094659
,,,-0.0349425322902862
,,,0.5115746502015667
,,,-0.00031045690848384606
,,,0.0127236431307902
,,,0.1084005997809349
,,,-0.3319205855054337
,,,0.023468179209193512
,,,0.0266721860841914
,,,0.0339264699449979
,,,0.1088674188565439
,,,0.027692037106065256
,,,0.1029957385457389
,,,0.0685918384607742
,,,-0.5107074194170939
,,,-0.06017402415897988
,,,-0.1892389074868739
,,,-0.2277431719230147
,,,0.5875857266832957
,,,0.004196973037602676
,,,-0.0404532001383823
,,,-0.0682050177102389
,,,0.6772247193357201
,,,0.03177699336078367
,,,0.1648707851401127
,,,0.0143214022809652
,,,0.3810541093408467
,,,0.022583184159802875
,,,0.0063741118141105
,,,0.096996084239304
,,,-0.0783299476102445
,,,0.027454681624145758
,,,0.3988291722985633
,,,-0.0241987436666983
,,,-0.0922528225306948
,,,0.01530329897311941
,,,0.0073367394737018
,,,-0.057446803128351
,,,0.4184589178590462
,,,0.017879121005183532
,,,-0.0187753260679864
,,,0.016405559903688
,,,0.1247554736951825
,,,0.004617122378386377
,,,0.1909668239076254
,,,0.0891930348395242
,,,-0.934689008171546
,,,0.030518705483289978
,,,0.0893618547018202
,,,0.2085086010599728
,,,-0.2334290973564041
,,,0.01554318645178776
,,,-0.0452567778113225
,,,0.1152795737780712
,,,0.0645151828251286
,,,0.013835160101119874
,,,-0.1625290476897932
,,,-0.0828290242331135
,,,0.895542622758483
,,,-0.0011887690362734227
,,,-0.098732586983092
,,,-0.0780737031861434
,,,0.4818255391464295
,,,-0.010255321640755726
,,,0.1471359750218133
,,,0.1308610969588075
,,,-0.6577787853143858
,,,0.03310813079616393
,,,-0.0462324929965256
,,,0.0869948262595601
,,,0.2021378093227822
,,,0.048909741302239046
,,,0.1899709756182555
,,,0.1655854038296271
,,,-1.6475565353616233
,,,0.07649591173600614
,,,0.2041429609639025
,,,0.0652462228739838
,,,-0.3573869592228214
,,,0.006869344748344242
,,,0.0381003959651105
,,,0.0444899681737023
,,,-0.0542130616093838
,,,0.0019582235506099954
,,,-0.1800254416792365
,,,-0.086465001876534
,,,0.8112673778398821
,,,-0.008876022997742894
,,,0.1220034189326648
,,,0.0599953685411323
,,,-0.6714075839603629
,,,0.028668400261757487
,,,0.0099302684640094
,,,0.041371363584816
,,,0.11076335199793
,,,-0.0029350382676780664
,,,-0.1223604551163403
,,,-0.0783277117791373
,,,-0.0476081711292802
,,,0.031450244017201034
,,,0.0052319144242232
,,,-0.1171509927448442
,,,0.7490833610780717
,,,0.002586803890442779
,,,-0.0177039897538024
,,,0.0835095516459454
,,,-0.3437233858678746
,,,0.04361305549425522
,,,-0.1344974577070835
,,,-0.2101871693814429
,,,1.2298898146197128
,,,0.03515706365600244
,,,0.1153178744489995
,,,0.1051870708193329
,,,-0.5374559160499767
,,,-0.01967338452974681
,,,-0.0925870542123031
,,,-0.0903922183670419
,,,0.52073495164371
,,,0.0029172478277071628
,,,-0.0556177861924411
,,,0.0034414938273064
,,,0.2929429834265519
,,,0.005690871931296838
,,,-0.0889296819540211
,,,0.0085938595114998
,,,0.1037452586940032
,,,0.004105810047212053
,,,0.0632016336308978
,,,-0.0753336009712002
,,,-0.0377345147498372
,,,-0.017044512139287454
,,,-0.2584517134505874
,,,-0.1715856860000925
,,,1.0516475898141573
,,,0.022843565416182342
,,,0.0142830204440731
,,,0.0442183091619543
,,,0.1164551974697008
,,,0.01530329897311941
,,,0.0073367394737018
,,,-0.057446803128351
,,,0.4184589178590462
,,,0.04486083519145247
,,,0.1183968421560932
,,,0.2055935926625958
,,,-0.9395299048300626
,,,0.00031995750869168
,,,0.0911448286092215
,,,0.2068550295542746
,,,-1.1762319081402512
,,,0.009817152919384653
,,,0.0849908042920468
,,,0.0375256621891455
,,,-0.3282212331078298
,,,0.0054699022669348046
,,,0.0730424235801086
,,,0.0568865494417662
,,,-0.336358315176209
,,,0.03182943633901664
,,,0.0083623651597144
,,,-0.0177160343226314
,,,0.0586022775573496
,,,-0.01112280175086561
,,,0.085667835947844
,,,-0.0003140771674425
,,,0.1530524324094482
,,,0.049397620953240615
,,,0.0798174776810627
,,,0.210013550282943
,,,0.1663723215532675
,,,0.04395087950669549
,,,-0.103579964699526
,,,-0.2353838278577639
,,,1.704931958568108
,,,0.0037843311862329233
,,,-0.0145476166563166
,,,-0.0386589883935637
,,,-0.0091832492330761
,,,0.06227160024663339
,,,-0.0312518537417053
,,,0.1178293967440509
,,,-0.2141195602072343
,,,0.02183287055682398
,,,-0.1417316433150457
,,,-0.0106671448015606
,,,0.723671668812577
,,,-0.025623980920035844
,,,0.0154202410046333
,,,-0.0126776835973242
,,,-0.1797300014658958
,,,0.007148813840271065
,,,0.0177950994237876
,,,-0.0506295126243302
,,,0.1387060529368851
,,,-0.045641083392962564
,,,0.1985717957684118
,,,0.1002987535212527
,,,-0.7422312958482533
,,,0.06587370995761935
,,,0.104632786062581
,,,0.2655762697357073
,,,-0.703893964962493
,,,0.0741850523003764
,,,0.0345616384873153
,,,0.1163960663595799
,,,-0.1545499902130335
,,,0.03841768893480283
,,,-0.0579701969062896
,,,0.0207363284933874
,,,0.2449746020897427
,,,0.02270372171669237
,,,-0.0050549531969757
,,,-0.18152634303943
,,,0.9517095832076286
,,,-0.013750309826716491
,,,-0.0686866184956114
,,,-0.1330165794297948
,,,0.4976982873992491
,,,-0.024383179159853614
,,,-0.074367418201366
,,,-0.1472186286214462
,,,0.5434630874202849
,,,0.008209170156834476
,,,0.0544114811282638
,,,0.0991240469273111
,,,-0.5528598163207287
,,,0.005690871931296838
,,,-0.0889296819540211
,,,0.0085938595114998
,,,0.1037452586940032
,,,-0.025623980920035844
,,,0.0154202410046333
,,,-0.0126776835973242
,,,-0.1797300014658958
,,,-0.025623980920035844
,,,0.0154202410046333
,,,-0.0126776835973242
,,,-0.1797300014658958
,,,0.03873942457552079
,,,-0.0192763583920722
,,,0.0569206070306658
,,,0.337388938278502
,,,0.039152413297816206
,,,0.1368510054883884
,,,0.0554044967923792
,,,-0.0428904502898181
,,,-0.01756092823715555
,,,-0.0835853519087045
,,,-0.1848053590592843
,,,0.6385440071429467
,,,0.03841768893480283
,,,-0.0579701969062896
,,,0.0207363284933874
,,,0.2449746020897427
,,,0.020500595268774707
,,,0.0417390387643286
,,,0.0940949477644732
,,,-0.5963390555454561
,,,-0.005017400946921173
,,,0.1682580394018595
,,,0.1515288790964664
,,,-0.9090574206155946
,,,-0.010069569546063516
,,,-0.0267630140131757
,,,-0.0965376714997231
,,,0.4398371259324586
,,,0.01308242180238471
,,,-0.0210939802438011
,,,0.0492869953291748
,,,-0.3016161800666262
,,,-0.01112280175086561
,,,0.085667835947844
,,,-0.0003140771674425
,,,0.1530524324094482
,,,-0.02809150443661318
,,,-0.104742071969427
,,,-0.0145496405156926
,,,0.2634037363627369
,,,0.003975654455223578
,,,0.0872344828012641
,,,0.0030786691936193
,,,-0.2694326726603195
,,,0.0719412326206902
,,,0.0899030406109433
,,,0.1877653646528307
,,,-0.1799051635636879
,,,0.03404432644923546
,,,-0.0447016837686723
,,,0.2635733206940398
,,,0.2022341603798423
,,,0.021425318801230615
,,,-0.0263023384002957
,,,0.0113040053326784
,,,0.3846919460185388
,,,-0.02481851876868711
,,,-0.2894452461748571
,,,-0.0441845837744138
,,,0.6290612108361284
,,,0.002875439785294696
,,,-0.294313284869646
,,,-0.1924023863612047
,,,1.6585453710849032
,,,-0.005046518533248447
,,,-0.0276842984113495
,,,-0.2291719532933294
,,,0.655698552153183
,,,0.022843565416182342
,,,0.0142830204440731
,,,0.0442183091619543
,,,0.1164551974697008
,,,-0.00340415129821345
,,,-0.0295948978444274
